STAR_ID_g,RA_g,DEC_g,MEDIAN_g,MEAN_g,CLIPPED_MEAN_g,CLIPPED_SIGMA_g,N_NOTCLIPPED_g,RESIDUALS_g,CLIPPED_MEAN_ERROR_g,STAR_ID_r,RA_r,DEC_r,MEDIAN_r,MEAN_r,CLIPPED_MEAN_r,CLIPPED_SIGMA_r,N_NOTCLIPPED_r,RESIDUALS_r,CLIPPED_MEAN_ERROR_r,STAR_ID_i,RA_i,DEC_i,MEDIAN_i,MEAN_i,CLIPPED_MEAN_i,CLIPPED_SIGMA_i,N_NOTCLIPPED_i,RESIDUALS_i,CLIPPED_MEAN_ERROR_i,STAR_ID_z,RA_z,DEC_z,MEDIAN_z,MEAN_z,CLIPPED_MEAN_z,CLIPPED_SIGMA_z,N_NOTCLIPPED_z,RESIDUALS_z,CLIPPED_MEAN_ERROR_z,STAR_ID_Y,RA_Y,DEC_Y,MEDIAN_Y,MEAN_Y,CLIPPED_MEAN_Y,CLIPPED_SIGMA_Y,N_NOTCLIPPED_Y,RESIDUALS_Y,CLIPPED_MEAN_ERROR_Y
594,29.624219,0.603547571429,16.6112,16.6061428571,16.6061428571,0.0134595539241,7,0.0116653061224,0.00508723320588,800,29.624225,0.603529714286,16.2862,16.2877857143,16.2877857143,0.0111572434603,7,0.00801224489796,0.00421704164471,2000,29.6242305714,0.603528285714,16.1729,16.1713571429,16.1713571429,0.0130839986399,7,0.0103632653061,0.00494528665077,248,29.6242252857,0.603537714286,16.1543,16.1533,16.1533,0.0145926596029,7,0.0104571428571,0.00551550689661,1306,29.6242322222,0.603530666667,16.2123,16.2059111111,16.2059111111,0.0131663244212,9,0.0123654320988,0.00438877480708
595,29.6210847143,0.512663571429,17.2803,17.2873857143,17.2873857143,0.0144598388226,7,0.0131836734694,0.00546530536038,801,29.6210997143,0.512634428571,16.6125,16.6139857143,16.6139857143,0.00896810675536,7,0.00695510204082,0.00338962574368,2001,29.6211121429,0.512632714286,16.3446,16.3392428571,16.3392428571,0.0121804125127,7,0.0104816326531,0.0046037631964,249,29.6211082857,0.512641285714,16.1947,16.1919142857,16.1919142857,0.0109445914329,7,0.00941224489796,0.00413666673323,1307,29.621116,0.51264,16.1493,16.1491444444,16.1491444444,0.0152018354967,9,0.0127728395062,0.0050672784989
596,29.6147738,0.5876702,19.016,19.01424,19.01424,0.0256514015212,5,0.017816,0.0114716555039,802,29.6147955714,0.587631428571,17.5951,17.5956857143,17.5956857143,0.013192468476,7,0.010012244898,0.00498628439522,2002,29.6148021429,0.587636,16.8383,16.8326857143,16.8326857143,0.0141668051214,7,0.0126163265306,0.00535454903192,250,29.6147937143,0.587634571429,16.4378,16.4273,16.4273,0.0202221943136,7,0.0175714285714,0.00764327101683,1308,29.6148045556,0.587638,16.2669,16.2663777778,16.2663777778,0.01765885222,9,0.0140024691358,0.00588628407334
597,29.613631,0.5839986,18.9357,18.93502,18.93502,0.0366100204862,5,0.029976,0.016372498893,1905,29.6136351667,0.583979833333,18.82945,18.8300833333,18.8300833333,0.0172222159498,6,0.0111444444444,0.00703094021951,2003,29.6136381667,0.583980166667,18.5751,18.5771,18.5771,0.013207321202,6,0.0107333333333,0.00539186630233,1382,29.613635,0.583987,18.7704,18.73842,18.73842,0.0413716037881,5,0.040456,0.0185019436817,1329,29.6136493333,0.583993333333,18.8951,18.9085833333,18.9085833333,0.0408904396596,6,0.0357444444444,0.0166934520873
598,29.612027,0.582189142857,17.8967,17.8998857143,17.8998857143,0.0184059329388,7,0.0156408163265,0.00695678874345,803,29.6120325714,0.582168142857,17.4274,17.4253142857,17.4253142857,0.0150449259193,7,0.0116979591837,0.00568644749657,2004,29.6120402857,0.58217,17.2112,17.2050285714,17.2050285714,0.0190351340035,7,0.0177102040816,0.00719460439229,251,29.6120331429,0.582171571429,17.1141,17.1120142857,17.1120142857,0.012136300751,7,0.0100979591837,0.00458709051763,1309,29.6120453333,0.582174,17.1152,17.1122444444,17.1122444444,0.0213087937565,9,0.0160740740741,0.00710293125217
599,29.6098235714,0.527305428571,17.8383,17.8370571429,17.8370571429,0.00950396265368,7,0.00739183673469,0.0035921602359,804,29.6098354286,0.527277,17.1676,17.1703571429,17.1703571429,0.0115837148178,7,0.00977959183673,0.00437823266659,2005,29.6098411429,0.527275285714,16.9301,16.9348285714,16.9348285714,0.0184904387869,7,0.0166897959184,0.00698872895178,252,29.6098357143,0.527283142857,16.8128,16.8053428571,16.8053428571,0.0176754759195,7,0.0167795918367,0.00668070194109,1310,29.6098478889,0.527283555556,16.7813,16.7846777778,16.7846777778,0.0144506653271,9,0.0121037037037,0.00481688844236
600,29.605722,0.598338333333,19.1156,19.1174333333,19.1174333333,0.00542361093328,3,0.00491111111111,0.00313132323231,805,29.6057535714,0.598295,17.7213,17.7213142857,17.7213142857,0.0129872936333,7,0.00990204081633,0.00490873559394,2006,29.6057531429,0.598297857143,16.8532,16.8516285714,16.8516285714,0.0113861713477,7,0.0087387755102,0.00430356825303,253,29.6057491429,0.598304428571,16.385,16.3872,16.3872,0.0152130583006,7,0.0126,0.00574999556344,1311,29.605757,0.598299111111,16.2087,16.2084666667,16.2084666667,0.0149229874876,9,0.0104814814815,0.00497432916254
601,29.604707,0.572430333333,19.5275,19.5322333333,19.5322333333,0.0169894738654,3,0.0151777777778,0.00980887730956,806,29.6047455,0.572392166667,18.9698,18.9664333333,18.9664333333,0.0232185749395,6,0.0210666666667,0.00947894352607,2007,29.6047268333,0.572400166667,18.78305,18.7819666667,18.7819666667,0.0150896947911,6,0.0144666666667,0.00616034210209,254,29.6047281667,0.572394666667,18.6324,18.61425,18.61425,0.0521013675444,6,0.0427,0.0212702942308,1312,29.604737,0.572393875,18.5779,18.5858375,18.5858375,0.0490772589266,8,0.0418375,0.0173514312945
602,29.5858566667,0.53079,16.53455,16.53645,16.53645,0.00666101844065,6,0.00573333333333,0.00271934939114,808,29.5858607143,0.530771,16.1452,16.1399857143,16.1399857143,0.0166597400573,7,0.0143346938775,0.00629678987121,2009,29.5858655714,0.530769142857,15.9948,15.9928857143,15.9928857143,0.0177140322563,7,0.0147306122449,0.0066952748666,256,29.5858621429,0.530780428571,15.9501,15.9475,15.9475,0.00861526883753,7,0.00794285714286,0.00325626554601,1314,29.5858705,0.5307835,15.97955,15.9783125,15.9783125,0.0114909135298,8,0.009434375,0.00406265143948
603,29.5678452857,0.605777,17.3539,17.3515571429,17.3515571429,0.014213460134,7,0.0117632653061,0.00537218296917,810,29.5678451429,0.605762428571,16.8659,16.8621714286,16.8621714286,0.0135805232684,7,0.0106040816327,0.00513295532035,2011,29.5678472857,0.605768142857,16.6675,16.6701857143,16.6701857143,0.00963452550117,7,0.00724081632653,0.00364150835374,258,29.5678374286,0.605779,16.5949,16.5896,16.5896,0.015603204799,7,0.0124285714286,0.00589745707911,1316,29.5678498889,0.605774888889,16.5925,16.6020333333,16.6020333333,0.0219369804465,9,0.0190444444444,0.00731232681551
604,29.5629655714,0.519443714286,14.2551,14.2549571429,14.2549571429,0.00691455135263,7,0.00536326530612,0.00261345475809,811,29.5629805714,0.519421428571,13.8245,13.8244571429,13.8244571429,0.0135260444163,7,0.0107918367347,0.0051123642497,2012,29.5629765,0.51942,13.6906,13.6862166667,13.6862166667,0.0170390156862,6,0.0128833333333,0.00695614902509,259,29.5629768571,0.519429285714,13.6539,13.6559428571,13.6559428571,0.00344336095899,7,0.00316326530612,0.00130146811024,1317,29.562984,0.519428333333,13.68,13.6825444444,13.6825444444,0.0089820946717,9,0.00741481481482,0.00299403155723
605,29.5593841667,0.624219,18.3774,18.37075,18.37075,0.0184663432583,6,0.0153333333333,0.00753885306632,812,29.5593765714,0.624201285714,17.6868,17.6773714286,17.6773714286,0.0205200051717,7,0.0171183673469,0.00775583294085,2013,29.5593728333,0.624207166667,17.447,17.44135,17.44135,0.014730325862,6,0.0134333333333,0.00601363035113,260,29.5593676667,0.624220666667,17.3245,17.3175166667,17.3175166667,0.020276457339,6,0.0182444444444,0.00827782904533,1318,29.5593728889,0.624218333333,17.2742,17.2717888889,17.2717888889,0.0169577543354,9,0.0138567901235,0.00565258477846
606,29.5478681429,0.542781,15.7022,15.6989142857,15.6989142857,0.00843588060801,7,0.00640816326531,0.00318846316838,813,29.547867,0.542761857143,15.3495,15.3540857143,15.3540857143,0.0163140105056,7,0.0133510204082,0.0061661163834,2014,29.5478675714,0.542767571429,15.2365,15.2321285714,15.2321285714,0.0118708182755,7,0.0097387755102,0.0044867475737,2621,29.5478573333,0.542774,15.19205,15.19205,15.19205,0.00335,2,0.00335,0.00236880771697,1319,29.547869,0.542768666667,15.2418,15.2466,15.2466,0.0132607189348,3,0.0120666666667,0.00765607964663
607,29.5341852857,0.587618571429,18.3036,18.3066285714,18.3066285714,0.0167568079372,7,0.0140040816327,0.00633347808131,815,29.5341867143,0.587598571429,17.4978,17.4955285714,17.4955285714,0.0074099767275,7,0.00585306122449,0.00280070794882,2016,29.5341854286,0.587605857143,17.2239,17.2225142857,17.2225142857,0.0126810802347,7,0.00998367346939,0.00479299780809,262,29.5341752857,0.58762,17.0578,17.0558142857,17.0558142857,0.0123826409105,7,0.0103836734694,0.0046801983462,1321,29.53418925,0.587613375,17.018,17.0144875,17.0144875,0.0244294104258,8,0.020265625,0.00863710088622
608,29.5168065714,0.575743142857,17.821,17.8223571429,17.8223571429,0.0171178150427,7,0.0132653061224,0.00646992594169,817,29.5168058571,0.575724428571,17.4694,17.4639571429,17.4639571429,0.0136807327647,7,0.0117755102041,0.0051708309498,2018,29.5168011429,0.575735714286,17.3293,17.3299,17.3299,0.0233710443559,7,0.0161142857143,0.00883342446366,263,29.5167922857,0.575754571429,17.3085,17.3090857143,17.3090857143,0.0223755880096,7,0.0187836734694,0.00845717733032,1322,29.5168065556,0.575745111111,17.3381,17.3364,17.3364,0.0261372871159,9,0.0218666666667,0.00871242903863
609,29.497582,0.624138571429,16.9704,16.9716428571,16.9716428571,0.00880598126971,7,0.00807755102041,0.00332834806993,818,29.4975688571,0.624137571429,16.4476,16.4479857143,16.4479857143,0.00830102034545,7,0.00638367346939,0.00313749078031,2019,29.4975672857,0.624148571429,16.2397,16.2396142857,16.2396142857,0.00951996827297,7,0.00801224489796,0.00359820979136,264,29.4975537143,0.624168142857,16.1493,16.1404142857,16.1404142857,0.0186795861511,7,0.0162979591837,0.00706021993562,1323,29.4975623333,0.624160555556,16.1295,16.1225333333,16.1225333333,0.0182272689488,9,0.0157185185185,0.00607575631628
610,29.4946746667,0.512581333333,19.5646,19.574,19.574,0.0133643805194,3,0.0126,0.00771592869041,819,29.4946945714,0.512542428571,18.138,18.1373571429,18.1373571429,0.0207834313916,7,0.0172489795918,0.00785539869324,2020,29.4946941429,0.512544,17.1356,17.1419142857,17.1419142857,0.0157073621111,7,0.0138163265306,0.00593682484269,265,29.4946854286,0.512553285714,16.6073,16.6101142857,16.6101142857,0.0115678654126,7,0.0102448979592,0.00437224215452,1324,29.4946922222,0.512550111111,16.361,16.3634222222,16.3634222222,0.015113186132,9,0.0113407407407,0.00503772871068
611,29.4922386667,0.496810666667,15.89775,15.8953833333,15.8953833333,0.0089322294094,6,0.00698888888889,0.00364656738642,820,29.4922345714,0.496781571429,15.3847,15.3775857143,15.3775857143,0.0147875844228,7,0.0129346938776,0.00558918155344,2021,29.4922357143,0.496789428571,15.1813,15.1778285714,15.1778285714,0.0138334702067,7,0.0116530612245,0.00522856027656,266,29.4922278571,0.496799285714,15.12,15.1229571429,15.1229571429,0.00804928695029,7,0.00715102040816,0.00304234450027,1325,29.4922348571,0.496793285714,15.1158,15.1078714286,15.1078714286,0.0178741404817,7,0.0158897959184,0.00675579008765
612,29.4904065,0.614440666667,18.46035,18.4602833333,18.4602833333,0.0244380452483,6,0.02045,0.00997679019488,821,29.4903938571,0.614437,18.0097,18.0052857143,18.0052857143,0.0171567919555,7,0.0143591836735,0.00648465782999,2022,29.4903917143,0.614447428571,17.805,17.8068142857,17.8068142857,0.0200941660739,7,0.0151306122449,0.00759488089067,267,29.4903791429,0.614465428571,17.7231,17.7247571429,17.7247571429,0.0233857622829,7,0.0172081632653,0.00883898731717,1326,29.49038875,0.61446075,17.69485,17.7008625,17.7008625,0.0253031093692,8,0.022303125,0.00894600011004
613,29.485075,0.533187857143,18.9847,18.9821285714,18.9821285714,0.0478675169992,7,0.0391673469388,0.0180922208369,822,29.4850683333,0.533174,18.37065,18.3653833333,18.3653833333,0.0194654751348,6,0.0172222222222,0.00794674694684,2023,29.4850718333,0.533178833333,18.09055,18.0866166667,18.0866166667,0.0165188192341,6,0.0153166666667,0.0067437797128,268,29.4850598571,0.533196142857,17.9885,17.9996285714,17.9996285714,0.0218827860779,7,0.0190408163265,0.0082709157079,1330,29.4850705,0.53318725,17.96115,17.960025,17.960025,0.0229241548372,8,0.01834375,0.00810491266918
614,29.4741321429,0.508972428571,16.7444,16.7416428571,16.7416428571,0.0174420556736,7,0.0137224489796,0.00659247738089,823,29.4741307143,0.508948857143,15.735,15.7399142857,15.7399142857,0.0106215990956,7,0.0093306122449,0.00401458710467,2024,29.4741342857,0.508950285714,15.3831,15.3826285714,15.3826285714,0.0186226984607,7,0.0120367346939,0.00703871840972,269,29.4741251429,0.508962,15.2021,15.2027428571,15.2027428571,0.00786199849963,7,0.00573469387755,0.00297155611971,1327,29.474132,0.508957555556,15.1344,15.1311666667,15.1311666667,0.0110206876172,9,0.00957037037037,0.00367356253906
615,29.4658214286,0.563707285714,17.4966,17.4904714286,17.4904714286,0.0093408036188,7,0.00877551020408,0.00353049191726,824,29.4658117143,0.563693285714,17.0182,17.0205714286,17.0205714286,0.0112466775139,7,0.00948163265306,0.00425084453965,2025,29.465808,0.563701571429,16.8237,16.8214428571,16.8214428571,0.0266191046937,7,0.0183102040816,0.0100610758775,270,29.4657942857,0.563717428571,16.7872,16.7854142857,16.7854142857,0.0200592286258,7,0.0138408163265,0.00758167577651,1328,29.4658045,0.56370675,16.78755,16.789925,16.789925,0.0155752006408,8,0.0100375,0.00550666499571
616,29.4421684,0.0071354,15.1428,15.1454,15.1454,0.0185643744845,5,0.0146,0.00830224066141,1307,29.4421956,0.007124,14.698,14.70292,14.70292,0.0180702407289,5,0.013904,0.00808125732792,745,29.4421916667,0.007128,14.5441,14.5482333333,14.5482333333,0.0193328448214,6,0.0163111111111,0.00789260084815,1210,29.4421938333,0.00712383333333,14.53025,14.5253666667,14.5253666667,0.0147828353918,6,0.0105555555556,0.00603506727693,379,29.442198125,0.007117375,14.5129,14.50845,14.50845,0.0195219747976,8,0.0157625,0.00690206038078
617,30.6852025,0.046067,19.0604,19.0615,19.0615,0.0132806249853,4,0.01275,0.00664031249265,2577,30.6851864286,0.0460632857143,18.5295,18.5280285714,18.5280285714,0.0262590237163,7,0.0220530612245,0.00992497806065,831,30.6851828333,0.0460668333333,18.31465,18.3067166667,18.3067166667,0.0242983824336,6,0.0211111111111,0.00991977308955,1916,30.6851678333,0.0460705,18.21115,18.2054333333,18.2054333333,0.0281747325729,6,0.0259333333333,0.0115022864072,1559,30.6851673333,0.0460651666667,18.25665,18.2521833333,18.2521833333,0.018520386665,6,0.01665,0.00756091619473
618,30.680724,0.0352248,19.2459,19.23614,19.23614,0.0317794021341,5,0.026232,0.0142121806912,2576,30.6807031429,0.0352285714286,18.0612,18.0570714286,18.0570714286,0.0143615274044,7,0.0126326530612,0.00542814713702,832,30.6807048571,0.0352292857143,17.6114,17.6080428571,17.6080428571,0.0138802899458,7,0.010693877551,0.00524625647458,1252,30.6806892857,0.0352228571429,17.3736,17.3706285714,17.3706285714,0.0206526867353,7,0.0145102040816,0.00780598185814,1560,30.6806921111,0.0352226666667,17.2783,17.2761222222,17.2761222222,0.0171364963214,9,0.0136641975309,0.00571216544046
619,30.6775075,0.046625,15.8161,15.8191333333,15.8191333333,0.00569610003033,6,0.00521111111111,0.00232542309969,2575,30.677493,0.0466255714286,15.3516,15.3536714286,15.3536714286,0.0124905351922,7,0.0101959183673,0.00472097855153,833,30.6774981429,0.0466271428571,15.2026,15.1933571429,15.1933571429,0.0150207339694,7,0.0131469387755,0.00567730379896,1253,30.677484,0.0466285714286,15.1501,15.1499,15.1499,0.00950638882917,7,0.00668571428571,0.00359307724404,1561,30.6774881111,0.0466248888889,15.171,15.169,15.169,0.0095936321473,9,0.00815555555556,0.00319787738243
620,30.6758385,0.044842,16.93315,16.93295,16.93295,0.00721728249874,6,0.00551666666667,0.00294644324191,2573,30.6758238571,0.044843,16.1291,16.1293428571,16.1293428571,0.0146256972623,7,0.0109918367347,0.00552799395813,835,30.6758287143,0.0448391428571,15.8507,15.8479714286,15.8479714286,0.0147145908429,7,0.0115836734694,0.00556159257348,1255,30.6758115714,0.0448445714286,15.7061,15.7048857143,15.7048857143,0.00734563593891,7,0.0053306122449,0.00277638941657,1563,30.6758173333,0.0448406666667,15.6495,15.6526777778,15.6526777778,0.00691612893938,9,0.0053975308642,0.00230537631313
621,30.6664964286,0.137302428571,16.9019,16.9048428571,16.9048428571,0.0215155662681,7,0.0144897959184,0.00813211966602,2572,30.6664816667,0.137312,16.4141,16.4141,16.4141,0.0108744348512,6,0.0086,0.00443946943777,837,30.6664867143,0.137304142857,16.2378,16.2413857143,16.2413857143,0.0121146226368,7,0.0101510204082,0.00457889696063,1256,30.6664683333,0.137298,16.1951,16.1946666667,16.1946666667,0.0108524446811,6,0.00876666666667,0.0044304919884,1565,30.666473,0.137299666667,16.2449,16.2508777778,16.2508777778,0.0210976448279,9,0.0144419753086,0.00703254827596
622,30.6572075714,0.00798142857143,14.4691,14.4724714286,14.4724714286,0.00851330291547,7,0.00702448979592,0.00321772605001,2571,30.6571988571,0.007984,14.0128,14.0151714286,14.0151714286,0.00765948791383,7,0.00579591836735,0.00289501431287,838,30.6572026667,0.00797933333333,13.8606,13.86135,13.86135,0.00529299852006,6,0.00458333333333,0.00216085759724,1257,30.6571824286,0.00797685714286,13.8492,13.8501857143,13.8501857143,0.0118657283891,7,0.00932653061225,0.00448482377746,1566,30.6571851111,0.00797611111111,13.8872,13.8904333333,13.8904333333,0.0109077953776,9,0.00845925925926,0.00363593179254
623,30.6472798333,0.113763666667,18.34245,18.3437833333,18.3437833333,0.0223048886022,6,0.01965,0.00910593264083,2570,30.6472668571,0.113763571429,16.9286,16.9266571429,16.9266571429,0.0114968141106,7,0.00962040816326,0.0043453872866,839,30.6472691429,0.113760285714,16.2089,16.2080857143,16.2080857143,0.00397112023469,7,0.00302040816327,0.00150094236676,1258,30.6472552857,0.113750571429,15.85,15.8504428571,15.8504428571,0.00857102379997,7,0.00764897959184,0.0032395424937,1567,30.6472562222,0.113753888889,15.6907,15.6903888889,15.6903888889,0.00839092690476,9,0.00661234567901,0.00279697563492
624,30.6469455,0.0642385,19.9299,19.9299,19.9299,0.0664,2,0.0664,0.0469518902708,2617,30.6469386,0.0642398,19.4621,19.48012,19.48012,0.039277291149,5,0.031184,0.0175653385962,840,30.646969,0.0642268,19.2839,19.28528,19.28528,0.0403037665734,5,0.031776,0.0180243923615,1918,30.64693325,0.0642465,19.1399,19.1449,19.1449,0.0402110059561,4,0.03895,0.020105502978,2462,30.646932,0.064222,19.09175,19.09175,19.09175,0.00615,2,0.00615,0.0043487067043
625,30.6462494286,0.021776,16.3906,16.3879428571,16.3879428571,0.0067222141639,7,0.00592244897959,0.00254075813391,2569,30.646239,0.021776,15.7489,15.7432,15.7432,0.009481109037,7,0.00908571428571,0.00358352238071,841,30.6462464286,0.0217737142857,15.504,15.5013428571,15.5013428571,0.0101416900737,7,0.0083387755102,0.00383319854413,1259,30.6462288571,0.0217688571429,15.4072,15.4056714286,15.4056714286,0.0110347133157,7,0.00877551020408,0.00417072960317,1568,30.6462291111,0.0217701111111,15.3928,15.3872777778,15.3872777778,0.0114071885501,9,0.0088024691358,0.00380239618336
626,30.6406818571,0.0390232857143,17.2755,17.2745571429,17.2745571429,0.0182114451567,7,0.0137918367347,0.00688327927137,2568,30.6406754286,0.039024,16.6505,16.6517142857,16.6517142857,0.0103318410158,7,0.00819183673469,0.00390506884475,842,30.640681,0.0390217142857,16.4467,16.4451,16.4451,0.00981238284734,7,0.00768571428571,0.00370873211186,1260,30.6406624286,0.0390188571429,16.3678,16.3619,16.3619,0.00945621488758,7,0.00848571428571,0.00357411327664,1569,30.6406622222,0.0390183333333,16.3654,16.3640333333,16.3640333333,0.00991967741411,9,0.0074962962963,0.00330655913804
627,30.6354682857,0.0110641428571,15.562,15.5663142857,15.5663142857,0.0099585467344,7,0.00887346938776,0.00376397686841,2567,30.6354574286,0.0110574285714,14.6211,14.6207428571,14.6207428571,0.00544370072203,7,0.00477959183674,0.00205752547462,843,30.635457,0.0110582857143,14.2959,14.2970428571,14.2970428571,0.0147840509761,7,0.010906122449,0.00558784603614,1261,30.6354432857,0.0110541428571,14.1532,14.1521428571,14.1521428571,0.00763373287134,7,0.00672244897959,0.00288527982181,1570,30.6354466667,0.0110524444444,14.0982,14.0947555556,14.0947555556,0.0089612884876,9,0.00803703703704,0.00298709616253
628,30.6340518571,0.099629,16.2465,16.2471857143,16.2471857143,0.00341610830015,7,0.00295510204082,0.00129116757341,2566,30.634039,0.099633,15.0998,15.1011285714,15.1011285714,0.0033126227355,7,0.00291836734694,0.0012520537065,844,30.6340422857,0.099632,14.6787,14.6755,14.6755,0.00916281304279,7,0.0082,0.003463217803,1262,30.6340302857,0.0996221428571,14.4571,14.4596714286,14.4596714286,0.0135662095228,7,0.010387755102,0.00512754523302,1571,30.6340267778,0.0996208888889,14.3804,14.3784111111,14.3784111111,0.0103285413022,9,0.0088987654321,0.00344284710075
629,30.6307065,0.064659,19.71165,19.703025,19.703025,0.032446061009,4,0.0263625,0.0162230305045,2565,30.6306947143,0.0646617142857,18.2241,18.2249142857,18.2249142857,0.0106330251805,7,0.00798775510204,0.00401890575885,845,30.6306984286,0.0646567142857,17.4604,17.4667,17.4667,0.0151943598558,7,0.0122857142857,0.00574292821562,1263,30.630682,0.0646565714286,17.077,17.0796142857,17.0796142857,0.00651008636577,7,0.00570612244898,0.00246058136248,1572,30.6306805556,0.0646536666667,16.8952,16.8969777778,16.8969777778,0.0139367442219,9,0.00977530864198,0.00464558140729
630,30.6242091429,0.114728142857,17.4959,17.5039571429,17.5039571429,0.0182033636721,7,0.0143102040816,0.00688022475733,2564,30.6241951429,0.114738857143,17.0905,17.0898571429,17.0898571429,0.0147054758647,7,0.0119346938776,0.00555814743556,846,30.6241994286,0.114734,16.9445,16.9413428571,16.9413428571,0.00966478987176,7,0.00785306122449,0.00365294721063,1264,30.6241885714,0.114724857143,16.9202,16.9167142857,16.9167142857,0.0145042287993,7,0.0121265306122,0.00548208319452,1573,30.6241848889,0.114728111111,16.9598,16.9589333333,16.9589333333,0.0112644968325,9,0.00854074074074,0.00375483227749
631,30.6232185714,0.0354892857143,18.4663,18.4607142857,18.4607142857,0.0225827638807,7,0.0203265306122,0.00853548244925,2563,30.6232088571,0.0354915714286,17.4348,17.4428142857,17.4428142857,0.0178321882778,7,0.0169591836735,0.00673993364503,847,30.6232135714,0.0354881428571,17.0661,17.0559857143,17.0559857143,0.0260612700366,7,0.0199918367347,0.00985023419532,1265,30.6231955,0.0354866666667,16.8698,16.8684833333,16.8684833333,0.0131536327893,6,0.0114166666667,0.00536994809962,1574,30.623195,0.0354843333333,16.7979,16.7999333333,16.7999333333,0.0128235027283,9,0.0109481481481,0.00427450090943
632,30.6178514286,0.0519878571429,14.4332,14.4378,14.4378,0.0137504285647,7,0.0115428571429,0.00519717348613,2562,30.6178641429,0.0519932857143,14.0589,14.0557714286,14.0557714286,0.0175071996852,7,0.0130326530612,0.00661709950287,848,30.6178842,0.0519914,13.9372,13.93544,13.93544,0.00945422656805,5,0.006816,0.00422805865617,1266,30.6178737143,0.0519885714286,13.9202,13.9156142857,13.9156142857,0.0120398657529,7,0.00992244897959,0.00455064151438,1575,30.61786875,0.05198525,13.96435,13.9668125,13.9668125,0.0113165186232,8,0.0099375,0.00400099352896
633,30.612502,0.118173,20.0148,20.0148,20.0148,0.0248,2,0.0248,0.0175362481734,2561,30.6124875714,0.118184428571,18.8553,18.8636142857,18.8636142857,0.0323654325553,7,0.024106122449,0.0122329836595,849,30.6125021667,0.118188666667,18.3535,18.3395333333,18.3395333333,0.0416574389782,6,0.0359333333333,0.017006578248,1267,30.6124897143,0.118173571429,18.0997,18.1072428571,18.1072428571,0.0184328012864,7,0.0167918367347,0.00696694402431,1576,30.612478625,0.118178875,17.989,17.9880125,17.9880125,0.0237052440137,8,0.0194625,0.00838106939589
634,30.6109332857,0.118569,18.258,18.2722428571,18.2722428571,0.0268236493279,7,0.0232897959184,0.0101383864824,2560,30.6109242857,0.118581285714,17.7591,17.7625428571,17.7625428571,0.0106563002348,7,0.00893469387755,0.00402770290247,850,30.6109303333,0.118579,17.56375,17.56325,17.56325,0.0187240264544,6,0.01595,0.00764405179063,1268,30.6109185714,0.118570142857,17.5244,17.5196714286,17.5196714286,0.0215667544605,7,0.0183755102041,0.00815146698418,1577,30.6109116667,0.118569222222,17.5467,17.5465,17.5465,0.0123222472698,9,0.00986666666667,0.0041074157566
635,30.6003821429,0.0926394285714,17.5295,17.5291857143,17.5291857143,0.00876949722804,7,0.00715918367347,0.00331455839835,2559,30.6003712857,0.0926552857143,17.1958,17.2003,17.2003,0.0134651932244,7,0.0111714285714,0.00508936466104,851,30.600374,0.0926551428571,17.0739,17.0748,17.0748,0.0182418670724,7,0.0139428571429,0.00689477767471,1269,30.600368,0.0926448571429,17.0772,17.0776142857,17.0776142857,0.0130787099158,7,0.0104163265306,0.00494328770096,1578,30.600358125,0.092647125,17.12655,17.127525,17.127525,0.0154343569675,8,0.012175,0.00545686923748
636,30.5968615714,0.107626142857,18.3563,18.3516,18.3516,0.0162279300678,7,0.0114571428571,0.00613358103611,2558,30.596847,0.107634571429,17.6439,17.6491857143,17.6491857143,0.0153673520882,7,0.012812244898,0.00580831313358,852,30.5968514286,0.107630857143,17.3786,17.3855714286,17.3855714286,0.0138433805002,7,0.0124163265306,0.00523230601543,1270,30.5968392857,0.107622857143,17.2648,17.2562,17.2562,0.0218080587988,7,0.0187714285714,0.00824267145124,1579,30.5968338889,0.107622777778,17.2323,17.2264222222,17.2264222222,0.016788208678,9,0.014837037037,0.00559606955935
637,30.591201,0.036586,15.7908,15.7973142857,15.7973142857,0.0126171570911,7,0.010787755102,0.00476883713081,2557,30.5911885714,0.0365822857143,14.6159,14.6181,14.6181,0.0160693141466,7,0.0114285714286,0.00607362985305,853,30.5911871429,0.0365768571429,14.1236,14.1233428571,14.1233428571,0.01088758889,7,0.00932244897959,0.00411512179713,1271,30.591179,0.0365741428571,13.8662,13.8665428571,13.8665428571,0.0145986160932,7,0.0116204081633,0.00551775823833,1580,30.5911782222,0.0365766666667,13.7531,13.7558555556,13.7558555556,0.0192975019173,9,0.0127283950617,0.00643250063909
